BWI MSP 5
BWI SLC 12
BWI GSP 3
BWI SJU 15
COU DFW 21
GSO DFW 40
GSO ATL 49
GSO IAD 9
SYR JFK 33
SYR MCO 13
SYR ATL 12
SYR IAD 11
MMH DEN 2
ISN DEN 46
ISN MSP 33
RHI IMT 12
RHI MSP 26
IMT MSP 6
STT BOS 9
STT PHL 9
STT JFK 22
STT ATL 5
STT IAD 7
STT FLL 16
STT SJU 8
RNO MDW 2
RNO DEN 23
RNO DFW 23
RNO LAS 74
RNO SLC 14
JAC DEN 33
JAC DFW 9
JAC IAD 1
JAC MSP 2
JAC SLC 10
CVG BOS 5
CVG JFK 5
CVG MCO 10
CVG GRR 6
CVG DEN 26
CVG MKE 6
CVG TPA 2
CVG DFW 76
CVG ATL 17
CVG LAS 3
CVG IAD 3
CVG FLL 6
CVG MSP 18
CVG SLC 4
FAI ANC 11
MFE DFW 38
EUG DEN 21
BOS PHL 107
BOS JFK 146
BOS DCA 192
BOS MDW 21
BOS MCO 72
BOS DEN 48
BOS MKE 7
BOS TPA 36
BOS DFW 70
BOS RIC 53
BOS SJC 4
BOS ATL 69
BOS PIT 21
BOS CAK 3
BOS LAS 17
BOS IAD 25
BOS FLL 66
BOS MSP 20
BOS SLC 7
BOS SJU 28
PIB MEI 7
PIB DFW 7
MEI DFW 11
ORF JFK 10
ORF MDW 4
ORF MCO 8
ORF DFW 20
ORF ATL 20
ORF IAD 14
BIS DEN 37
BIS DFW 13
BIS MSP 26
CHA DFW 24
CHA ATL 35
STX SJU 10
PHL SAT 4
PHL DCA 9
PHL MDW 42
PHL MCO 130
PHL DEN 54
PHL TPA 66
PHL DFW 106
PHL ATL 107
PHL PIT 34
PHL LAS 51
PHL FLL 47
PHL IND 3
PHL MSP 33
PHL SLC 16
PHL SJU 49
ROA ATL 20
JFK PSE 12
JFK SAT 1
JFK DCA 81
JFK MCO 138
JFK DEN 15
JFK BQN 10
JFK TPA 58
JFK EGE 14
JFK DFW 16
JFK SJC 3
JFK ATL 31
JFK LAS 58
JFK IAD 26
JFK FLL 147
JFK IND 13
JFK PWM 29
JFK BTV 10
JFK MSP 8
JFK SLC 36
JFK SJU 114
PSE MCO 3
SAT MDW 12
SAT MCO 6
SAT ELP 15
SAT DAL 68
SAT DEN 46
SAT TPA 6
SAT DFW 101
SAT ATL 54
SAT LAS 20
SAT MSP 10
SAT SLC 7
AEX DFW 31
AEX ATL 27
MLI DEN 10
MLI DFW 38
MLI ATL 38
MLI MSP 4
DCA MDW 40
DCA MCO 65
DCA DAL 50
DCA DEN 61
DCA MKE 15
DCA TPA 35
DCA DFW 91
DCA ATL 95
DCA CAK 2
DCA LAS 8
DCA FLL 45
DCA IND 11
DCA MSP 14
DCA SLC 9
DCA SJU 8
SBA DEN 28
MDW MCO 42
MDW DAL 27
MDW MHT 22
MDW PVD 13
MDW DEN 47
MDW SDF 20
MDW TPA 27
MDW LIT 5
MDW SJC 1
MDW ATL 55
MDW PIT 44
MDW LAS 33
MDW IAD 12
MDW FLL 11
MDW MSP 91
MDW SLC 7
MDW GSP 16
MCO ILG 9
MCO SWF 7
MCO ORH 8
MCO HPN 18
MCO GRR 6
MCO LBE 15
MCO DAL 12
MCO MHT 16
MCO PVD 43
MCO DEN 72
MCO ISP 7
MCO BQN 11
MCO MKE 45
MCO SDF 8
MCO DFW 116
MCO RIC 23
MCO ATL 120
MCO PIT 34
MCO CAK 11
MCO LAS 8
MCO IAD 52
MCO FLL 11
MCO IND 34
MCO MSP 45
MCO SLC 13
MCO SJU 76
ILG TPA 4
SWF FLL 7
ORH FLL 3
ELP DAL 16
ELP DEN 31
ELP DFW 33
ELP ATL 7
ELP LAS 17
HPN TPA 9
HPN ATL 44
HPN FLL 19
FSD DEN 71
FSD DFW 36
FSD ATL 12
FSD MSP 25
SCE ATL 2
MLU DFW 24
MLU ATL 20
GRR DEN 29
GRR TPA 6
GRR DFW 55
GRR ATL 13
GRR IAD 2
GRR MSP 20
LBE TPA 5
LBE FLL 7
DAL DEN 19
DAL TPA 5
DAL LIT 15
DAL ATL 28
DAL LAS 27
DAL FLL 18
BLI OGG 2
BLI LAS 5
MHT TPA 5
MHT ATL 4
PVD TPA 14
PVD ATL 19
PVD IAD 23
PVD FLL 21
DEN JMS 15
DEN MOT 37
DEN PUB 18
DEN IDA 23
DEN MSO 17
DEN HYS 19
DEN COD 9
DEN DIK 20
DEN CPR 34
DEN GTF 22
DEN DVL 6
DEN BIL 22
DEN SGF 23
DEN ANC 3
DEN MKE 55
DEN SDF 27
DEN BFL 20
DEN TPA 32
DEN EGE 2
DEN SGU 12
DEN LIT 17
DEN OGG 9
DEN PSC 31
DEN DFW 176
DEN BOI 32
DEN RKS 12
DEN GCC 15
DEN SJC 40
DEN ATL 64
DEN ASE 62
DEN PIT 23
DEN CAK 6
DEN FAT 35
DEN LNK 16
DEN LAS 106
DEN IAD 84
DEN FLL 27
DEN IND 44
DEN GEG 27
DEN MSP 83
DEN LAR 15
DEN XNA 8
DEN HLN 6
DEN SLC 157
JMS DVL 18
MOT MSP 14
IDA SLC 18
MSO MSP 1
MSO SLC 8
COD SLC 10
DIK MSP 11
CPR SLC 4
GTF SLC 23
ISP TPA 12
ISP FLL 16
AVP ATL 11
BQN FLL 4
BIL MSP 5
BIL SLC 14
SGF DFW 85
SGF ATL 20
JAN DFW 93
JAN ATL 27
ANC ADQ 4
ANC OTZ 13
ANC OME 13
ANC LAS 1
ANC BET 10
ANC ADK 1
ANC MSP 2
OTZ OME 5
MKE TPA 17
MKE DFW 26
MKE ATL 54
MKE LAS 24
MKE FLL 5
MKE MSP 35
SDF TPA 5
SDF DFW 7
SDF ATL 34
SDF LAS 8
SDF IAD 3
HIB INL 9
HIB MSP 14
INL BRD 1
INL MSP 9
CLL DFW 59
TPA DFW 61
TPA ATL 108
TPA PIT 15
TPA CAK 5
TPA LAS 12
TPA IAD 18
TPA FLL 15
TPA IND 8
TPA MSP 24
TPA SJU 23
EGE DFW 25
EGE ATL 1
EGE MSP 1
SGU SLC 34
BRD MSP 13
LIT DFW 55
LIT ATL 22
LIT LAS 5
OGG DFW 15
OGG SJC 14
PSC SLC 10
DFW FSM 51
DFW SPS 43
DFW GGG 24
DFW GRI 23
DFW ABI 68
DFW LAW 49
DFW GCK 29
DFW SJT 51
DFW BPT 52
DFW MGM 40
DFW ROW 31
DFW ACT 56
DFW TXK 38
DFW RIC 16
DFW CRW 15
DFW SJC 35
DFW ATL 122
DFW LRD 56
DFW GRK 111
DFW JLN 26
DFW ASE 24
DFW PIT 31
DFW FAT 19
DFW LAS 110
DFW IAD 31
DFW TYR 74
DFW FLL 58
DFW IND 27
DFW TLH 18
DFW MSP 70
DFW XNA 87
DFW SLC 54
DFW GSP 17
DFW SJU 15
FSM ATL 30
MGM ATL 64
RIC ATL 37
RIC IAD 7
RIC FLL 6
RIC MSP 9
BOI LAS 12
BOI GEG 11
BOI MSP 6
BOI SLC 18
CRW ATL 14
RKS GCC 1
GCC SLC 4
SJC ATL 1
SJC LAS 65
SJC MSP 2
SJC SLC 21
ATL BQK 13
ATL VLD 22
ATL DHN 16
ATL CSG 27
ATL ILM 22
ATL GTR 20
ATL DAB 15
ATL EWN 12
ATL PHF 52
ATL MLB 26
ATL FAY 22
ATL AGS 54
ATL TRI 25
ATL GRK 20
ATL ASE 2
ATL PIT 38
ATL CAK 28
ATL LNK 5
ATL LAS 36
ATL OAJ 30
ATL IAD 77
ATL FLL 81
ATL IND 36
ATL PWM 4
ATL BTV 11
ATL TLH 33
ATL MSP 55
ATL GRB 8
ATL XNA 25
ATL ABY 18
ATL SLC 16
ATL GSP 29
ATL SJU 25
ASE MSP 1
PIT LAS 12
PIT IAD 25
PIT FLL 21
PIT MSP 3
FAT SLC 9
LNK MSP 6
LAS IAD 22
LAS FLL 30
LAS IND 9
LAS GEG 8
LAS MSP 36
LAS SLC 54
IAD FLL 5
IAD IND 6
IAD BTV 1
IAD MSP 10
IAD GSP 3
IAD SJU 5
FLL IAG 14
FLL IND 2
FLL PBG 13
FLL MSP 18
FLL SJU 61
IND MSP 5
GEG MSP 7
GEG SLC 24
MSP BJI 14
MSP GFK 13
MSP ABR 10
MSP GRB 27
MSP XNA 12
MSP SLC 13
HLN SLC 14
SLC VEL 6
SLC EKO 15
SLC TWF 24
SLC PIH 27
SLC LWS 4
SLC CDC 8
SLC BTM 10
